trade_id,exchange,coin,trader_id,amount_usd,event_time
TRD001707,BYBIT,DOGE,TRADER0285,4300.33,2026-08-01T08:57:22
TRD001708,BYBIT,BTC,TRADER0193,680.05,2026-08-01T09:30:45
TRD001709,COINBASE,XRP,TRADER0059,243.36,2026-08-01T13:41:58
TRD001710,OKX,XRP,TRADER0072,318834.02,2026-08-01T08:05:03
TRD001711,KRAKEN,BTC,TRADER0223,387977.2,2026-08-01T12:45:20
TRD001712,KRAKEN,DOGE,TRADER0191,166378.27,2026-08-01T12:45:45
TRD001713,COINBASE,DOGE,TRADER0191,200495.75,2026-08-01T09:55:01
TRD001714,KRAKEN,ETH,TRADER0085,2645.67,2026-08-01T10:53:30
TRD001715,BYBIT,ETH,TRADER0077,2378.94,2026-08-01T10:50:18
TRD001716,COINBASE,ETH,TRADER0049,2711.77,2026-08-01T13:41:19
TRD001717,BYBIT,DOGE,TRADER0081,380.52,2026-08-01T11:08:23
TRD001718,BINANCE,ETH,TRADER0141,464604.29,2026-08-01T13:19:11
TRD001719,KRAKEN,SOL,TRADER0207,4674.82,2026-08-01T08:42:18
TRD001720,OKX,ETH,TRADER0053,211994.21,2026-08-01T13:07:50
TRD001721,BINANCE,ETH,TRADER0268,406421.74,2026-08-01T13:14:23
TRD001722,OKX,DOGE,TRADER0142,394906.21,2026-08-01T09:54:18
TRD001723,COINBASE,BTC,TRADER0119,4945.98,2026-08-01T09:18:16
TRD001724,COINBASE,XRP,TRADER0001,1650.52,2026-08-01T09:14:48
TRD001725,OKX,XRP,TRADER0218,3340.97,2026-08-01T10:11:29
TRD001726,OKX,XRP,TRADER0194,382497.84,2026-08-01T10:50:15
TRD001727,OKX,SOL,TRADER0272,437.09,2026-08-01T09:30:43
TRD001728,KRAKEN,ETH,TRADER0224,296037.4,2026-08-01T09:05:40
TRD001729,OKX,XRP,TRADER0179,446455.38,2026-08-01T11:08:57
TRD001730,BYBIT,ETH,TRADER0287,4387.66,2026-08-01T11:28:52
TRD001731,KRAKEN,ETH,TRADER0006,1019.39,2026-08-01T08:03:03
TRD001732,OKX,SOL,TRADER0169,247546.97,2026-08-01T12:34:35
TRD001733,BINANCE,DOGE,TRADER0140,209980.57,2026-08-01T11:37:31
TRD001734,BINANCE,SOL,TRADER0141,3145.09,2026-08-01T12:17:07
TRD001735,OKX,XRP,TRADER0252,910.17,2026-08-01T08:20:51
TRD001736,KRAKEN,BTC,TRADER0079,3542.92,2026-08-01T08:45:13
TRD001737,BYBIT,BTC,TRADER0029,384236.35,2026-08-01T08:53:14
TRD001738,OKX,SOL,TRADER0100,394981.45,2026-08-01T10:52:50
TRD001739,COINBASE,DOGE,TRADER0188,476218.06,2026-08-01T11:47:23
TRD001740,BINANCE,BTC,TRADER0099,300610.28,2026-08-01T08:45:51
TRD001741,COINBASE,XRP,TRADER0023,179473.36,2026-08-01T09:34:27
TRD001742,BINANCE,SOL,TRADER0141,147085.83,2026-08-01T13:10:17
TRD001743,BINANCE,DOGE,TRADER0238,486.4,2026-08-01T08:47:11
TRD001744,COINBASE,SOL,TRADER0011,3845.28,2026-08-01T13:48:24
TRD001745,KRAKEN,XRP,TRADER0042,477294.93,2026-08-01T13:50:47
TRD001746,COINBASE,ETH,TRADER0159,314.01,2026-08-01T10:32:21
TRD001747,COINBASE,DOGE,TRADER0162,434110.11,2026-08-01T09:48:48
TRD001748,COINBASE,SOL,TRADER0133,205818.06,2026-08-01T11:13:57
TRD001749,OKX,SOL,TRADER0179,3873.23,2026-08-01T08:20:03
TRD001750,OKX,XRP,TRADER0080,184265.12,2026-08-01T11:09:27
TRD001751,KRAKEN,ETH,TRADER0176,301506.1,2026-08-01T08:49:33
TRD001752,OKX,ETH,TRADER0133,1130.36,2026-08-01T12:42:22
TRD001753,COINBASE,XRP,TRADER0072,229196.38,2026-08-01T13:59:31
TRD001754,OKX,BTC,TRADER0166,3521.38,2026-08-01T09:26:41
TRD001755,BYBIT,XRP,TRADER0172,1716.53,2026-08-01T11:15:31
TRD001756,KRAKEN,ETH,TRADER0240,400818.07,2026-08-01T13:36:45
TRD001757,BYBIT,DOGE,TRADER0295,392381.94,2026-08-01T10:13:01
TRD001758,KRAKEN,SOL,TRADER0173,2438.66,2026-08-01T10:07:57
TRD001759,OKX,BTC,TRADER0216,207744.39,2026-08-01T13:23:53
TRD001760,BINANCE,ETH,TRADER0263,873.6,2026-08-01T13:10:11
TRD001761,COINBASE,ETH,TRADER0171,3953.42,2026-08-01T10:48:54
TRD001762,COINBASE,SOL,TRADER0235,2010.17,2026-08-01T09:49:26
TRD001763,COINBASE,SOL,TRADER0158,447.86,2026-08-01T11:58:24
TRD001764,BINANCE,ETH,TRADER0079,438267.36,2026-08-01T08:02:42
TRD001765,BYBIT,ETH,TRADER0177,319931.63,2026-08-01T09:56:02
TRD001766,BYBIT,XRP,TRADER0238,3545.81,2026-08-01T11:31:40
TRD001767,COINBASE,SOL,TRADER0069,230844.74,2026-08-01T11:51:53
TRD001768,OKX,XRP,TRADER0274,404.7,2026-08-01T10:01:04
TRD001769,OKX,ETH,TRADER0121,1877.21,2026-08-01T13:33:27
TRD001770,OKX,XRP,TRADER0040,3245.61,2026-08-01T08:24:09
TRD001771,COINBASE,SOL,TRADER0223,509.61,2026-08-01T11:52:29
TRD001772,COINBASE,SOL,TRADER0160,1964.74,2026-08-01T10:22:33
TRD001773,BYBIT,ETH,TRADER0084,2021.17,2026-08-01T12:13:54
TRD001774,BINANCE,SOL,TRADER0052,3296.55,2026-08-01T09:27:51
TRD001775,KRAKEN,ETH,TRADER0295,2559.5,2026-08-01T12:25:29
TRD001776,BYBIT,XRP,TRADER0028,1549.62,2026-08-01T13:29:39
TRD001777,BYBIT,DOGE,TRADER0191,384809.39,2026-08-01T09:00:59
TRD001778,COINBASE,XRP,TRADER0273,3810.07,2026-08-01T09:22:07
TRD001779,BINANCE,SOL,TRADER0133,425134.04,2026-08-01T11:57:30
TRD001780,BINANCE,XRP,TRADER0145,447158.69,2026-08-01T11:20:29
TRD001781,BINANCE,DOGE,TRADER0190,,2026-08-01T08:12:51
TRD001782,OKX,SOL,TRADER0092,266824.09,2026-08-01T10:57:17
TRD001783,KRAKEN,BTC,TRADER0058,114644.94,2026-08-01T10:15:47
TRD001784,COINBASE,BTC,TRADER0274,390714.96,2026-08-01T11:55:26
TRD001785,KRAKEN,SOL,TRADER0235,197640.28,2026-08-01T08:22:11
TRD001786,BINANCE,SOL,TRADER0191,239.52,2026-08-01T11:28:34
TRD001787,OKX,BTC,TRADER0173,399706.8,2026-08-01T11:38:51
TRD001788,BINANCE,ETH,TRADER0132,3621.89,2026-08-01T11:56:42
TRD001789,BINANCE,ETH,TRADER0293,1341.83,2026-08-01T08:26:40
TRD001790,KRAKEN,DOGE,TRADER0243,474191.31,2026-08-01T09:41:25
TRD001791,KRAKEN,DOGE,TRADER0024,463898.56,2026-08-01T10:28:55
TRD001792,BINANCE,XRP,TRADER0107,142.66,2026-08-01T10:30:03
TRD001793,KRAKEN,XRP,TRADER0163,189929.91,2026-08-01T10:00:43
TRD001794,BINANCE,DOGE,TRADER0148,343726.46,2026-08-01T13:21:04
TRD001795,BYBIT,DOGE,TRADER0169,2730.22,2026-08-01T11:07:17
TRD001796,KRAKEN,SOL,TRADER0178,160711.45,2026-08-01T09:55:02
TRD001797,OKX,ETH,TRADER0200,1315.68,2026-08-01T13:44:49
TRD001798,BYBIT,DOGE,TRADER0177,399204.36,2026-08-01T10:46:02
TRD001799,KRAKEN,SOL,TRADER0232,3388.78,2026-08-01T13:40:55
TRD001800,KRAKEN,DOGE,TRADER0221,405976.06,2026-08-01T13:03:53
TRD001801,BYBIT,ETH,TRADER0193,4609.82,2026-08-01T08:52:57
TRD001802,BYBIT,ETH,TRADER0109,4961.05,2026-08-01T09:26:53
TRD001803,BYBIT,DOGE,TRADER0210,187101.04,2026-08-01T10:54:26
TRD001804,KRAKEN,BTC,TRADER0163,2536.41,2026-08-01T11:40:37
TRD001805,BYBIT,XRP,TRADER0147,4139.39,2026-08-01T11:38:28
TRD001806,KRAKEN,BTC,TRADER0273,4157.84,2026-08-01T08:53:41
TRD001807,BYBIT,DOGE,TRADER0215,4872.52,2026-08-01T13:37:59
TRD001808,COINBASE,ETH,TRADER0258,339827.27,2026-08-01T08:12:28
TRD001809,KRAKEN,DOGE,TRADER0128,873.97,2026-08-01T11:22:13
TRD001810,BINANCE,DOGE,TRADER0200,2782.68,2026-08-01T12:10:00
TRD001811,KRAKEN,ETH,TRADER0090,2387.24,2026-08-01T10:56:15
TRD001812,COINBASE,SOL,TRADER0034,182802.91,2026-08-01T12:10:46
TRD001813,COINBASE,DOGE,TRADER0228,418701.42,2026-08-01T12:33:11
TRD001814,BINANCE,DOGE,TRADER0170,4366.82,2026-08-01T12:12:25
TRD001815,BINANCE,BTC,TRADER0017,262538.68,2026-08-01T11:30:26
TRD001816,BINANCE,XRP,TRADER0134,4422.62,2026-08-01T11:59:29
TRD001817,BYBIT,BTC,TRADER0150,4067.73,2026-08-01T11:18:27
TRD001818,BYBIT,DOGE,TRADER0226,2171.51,2026-08-01T10:23:21
TRD001819,OKX,BTC,TRADER0087,1864.0,2026-08-01T10:12:44
TRD001820,BYBIT,ETH,TRADER0136,530.77,2026-08-01T12:10:15
TRD001821,BYBIT,ETH,TRADER0134,375677.65,2026-08-01T12:05:57
TRD001822,KRAKEN,DOGE,TRADER0141,2992.42,2026-08-01T12:44:57
TRD001823,KRAKEN,BTC,TRADER0114,325415.77,2026-08-01T10:47:28
TRD001824,COINBASE,DOGE,TRADER0157,275944.94,2026-08-01T09:24:20
TRD001825,COINBASE,ETH,TRADER0150,4302.78,2026-08-01T08:15:17
TRD001826,COINBASE,DOGE,TRADER0156,104826.69,2026-08-01T12:37:45
TRD001827,OKX,XRP,TRADER0245,168164.05,2026-08-01T13:51:37
TRD001828,COINBASE,DOGE,TRADER0257,249745.03,2026-08-01T13:54:06
TRD001829,COINBASE,DOGE,TRADER0247,918.17,2026-08-01T08:35:21
TRD001830,KRAKEN,ETH,TRADER0159,1071.82,2026-08-01T13:54:59
TRD001831,COINBASE,SOL,TRADER0256,2323.64,2026-08-01T12:46:14
TRD001832,COINBASE,ETH,TRADER0187,3338.01,2026-08-01T10:59:57
TRD001833,OKX,BTC,TRADER0139,2788.76,2026-08-01T08:30:34
TRD001834,BYBIT,DOGE,TRADER0268,1277.46,2026-08-01T13:55:25
TRD001835,COINBASE,ETH,TRADER0234,491751.0,2026-08-01T13:01:27
TRD001836,KRAKEN,BTC,TRADER0098,3680.02,2026-08-01T12:45:23
TRD001837,KRAKEN,BTC,TRADER0107,334270.96,2026-08-01T12:13:33
TRD001838,BINANCE,DOGE,TRADER0027,1628.35,2026-08-01T12:21:12
TRD001839,BINANCE,XRP,TRADER0043,2406.38,2026-08-01T13:26:44
TRD001840,BYBIT,SOL,TRADER0292,97.53,2026-08-01T12:01:44
TRD001841,COINBASE,DOGE,TRADER0234,200699.11,2026-08-01T13:28:25
TRD001842,KRAKEN,XRP,TRADER0091,293311.86,2026-08-01T13:52:24
TRD001843,KRAKEN,SOL,TRADER0273,210115.34,2026-08-01T13:41:50
TRD001844,BYBIT,BTC,TRADER0094,227683.02,2026-08-01T12:30:45
TRD001845,COINBASE,ETH,TRADER0034,3814.17,2026-08-01T12:02:02
TRD001846,KRAKEN,DOGE,TRADER0094,1008.3,2026-08-01T09:56:26
TRD001847,KRAKEN,DOGE,TRADER0157,1634.08,2026-08-01T10:43:52
TRD001848,OKX,ETH,TRADER0293,3375.84,2026-08-01T11:36:23
TRD001849,COINBASE,ETH,TRADER0081,306586.52,2026-08-01T13:56:53
TRD001850,OKX,XRP,TRADER0138,205142.17,2026-08-01T11:22:30
TRD001851,COINBASE,SOL,TRADER0171,431692.52,2026-08-01T12:05:36
TRD001852,KRAKEN,XRP,TRADER0289,266849.46,2026-08-01T08:30:12
TRD001853,BYBIT,SOL,TRADER0072,4876.18,2026-08-01T09:50:26
TRD001854,COINBASE,SOL,TRADER0151,109471.6,2026-08-01T11:28:50
TRD001855,KRAKEN,DOGE,TRADER0287,418989.85,2026-08-01T10:29:37
TRD001856,BINANCE,BTC,TRADER0125,389139.66,2026-08-01T08:25:07
TRD001857,BYBIT,XRP,TRADER0128,342681.94,2026-08-01T08:32:23
TRD001858,BINANCE,BTC,TRADER0176,247779.53,2026-08-01T09:00:38
TRD001859,BYBIT,ETH,TRADER0038,410097.16,2026-08-01T09:22:53
TRD001860,COINBASE,DOGE,TRADER0154,324734.55,2026-08-01T10:13:55
TRD001861,KRAKEN,DOGE,TRADER0280,204287.65,2026-08-01T08:11:56
TRD001862,COINBASE,BTC,TRADER0161,244491.85,2026-08-01T09:57:18
TRD001863,COINBASE,SOL,TRADER0240,1177.03,2026-08-01T10:21:27
TRD001864,KRAKEN,DOGE,TRADER0012,356896.09,2026-08-01T11:36:26
TRD001865,BYBIT,BTC,TRADER0271,495857.23,2026-08-01T08:08:50
TRD001866,OKX,XRP,TRADER0017,449232.35,2026-08-01T12:54:15
TRD001867,BYBIT,SOL,TRADER0295,1702.08,2026-08-01T13:08:43
TRD001868,BINANCE,DOGE,TRADER0058,2682.22,2026-08-01T13:13:26
TRD001869,BYBIT,DOGE,TRADER0098,406846.11,2026-08-01T10:31:12
TRD001870,BYBIT,XRP,TRADER0078,129210.31,2026-08-01T12:07:58
TRD001871,OKX,XRP,TRADER0011,217525.51,2026-08-01T08:10:18
TRD001872,BINANCE,ETH,TRADER0166,2164.39,2026-08-01T13:19:08
TRD001873,KRAKEN,DOGE,TRADER0235,180132.62,2026-08-01T13:15:02
TRD001874,COINBASE,ETH,TRADER0076,1070.41,2026-08-01T12:51:19
TRD001875,OKX,BTC,TRADER0066,481864.24,2026-08-01T10:52:12
TRD001876,COINBASE,ETH,TRADER0104,269713.46,2026-08-01T10:07:14
TRD001877,COINBASE,SOL,TRADER0014,459551.85,2026-08-01T09:07:14
TRD001878,BYBIT,BTC,TRADER0228,4344.29,2026-08-01T11:27:45
TRD001879,BINANCE,XRP,TRADER0225,182252.91,2026-08-01T13:22:20
TRD001880,BINANCE,BTC,TRADER0090,2558.18,2026-08-01T09:28:57
TRD001881,COINBASE,BTC,TRADER0251,243356.14,2026-08-01T11:46:42
TRD001882,COINBASE,ETH,TRADER0047,243943.39,2026-08-01T12:37:50
TRD001883,BINANCE,XRP,TRADER0009,421364.67,2026-08-01T08:54:38
TRD001884,KRAKEN,SOL,TRADER0159,273659.55,2026-08-01T10:05:15
TRD001885,BINANCE,XRP,TRADER0242,485693.79,2026-08-01T08:24:46
TRD001886,COINBASE,ETH,TRADER0091,2844.67,2026-08-01T09:16:34
TRD001887,BYBIT,BTC,TRADER0032,183930.24,2026-08-01T11:22:59
TRD001888,OKX,XRP,TRADER0081,2125.23,2026-08-01T09:39:11
TRD001889,KRAKEN,BTC,TRADER0084,181630.76,2026-08-01T13:41:30
TRD001890,KRAKEN,SOL,TRADER0165,190.97,2026-08-01T12:16:57
TRD001891,BINANCE,ETH,TRADER0209,280.17,2026-08-01T09:26:22
TRD001892,BINANCE,BTC,TRADER0179,4491.08,2026-08-01T09:01:23
TRD001893,BYBIT,XRP,TRADER0213,4287.9,2026-08-01T13:29:27
TRD001894,BINANCE,SOL,TRADER0244,2373.96,2026-08-01T10:56:20
TRD001895,OKX,SOL,TRADER0050,2415.06,2026-08-01T09:08:43
TRD001896,COINBASE,DOGE,TRADER0067,4036.97,2026-08-01T08:51:46
TRD001897,BYBIT,SOL,TRADER0054,200268.28,2026-08-01T10:59:28
TRD001898,BYBIT,DOGE,TRADER0267,495057.17,2026-08-01T09:11:55
TRD001899,,XRP,TRADER0192,3322.95,2026-08-01T11:30:16
TRD001900,BINANCE,ETH,TRADER0094,120.89,2026-08-01T09:28:24
TRD001901,BYBIT,SOL,TRADER0006,293537.94,2026-08-01T09:42:32
TRD001902,OKX,XRP,TRADER0232,281277.44,2026-08-01T12:58:07
TRD001903,BYBIT,BTC,TRADER0144,305796.36,2026-08-01T11:04:11
TRD001904,COINBASE,SOL,TRADER0175,294942.06,2026-08-01T08:52:42
TRD001905,KRAKEN,DOGE,TRADER0135,362.43,2026-08-01T12:56:43
TRD001906,COINBASE,BTC,TRADER0117,4876.69,2026-08-01T13:00:37
TRD001907,KRAKEN,ETH,TRADER0178,1569.8,2026-08-01T12:35:38
TRD001908,COINBASE,XRP,TRADER0262,1014.65,2026-08-01T08:09:07
TRD001909,COINBASE,SOL,TRADER0270,3024.63,2026-08-01T12:51:10
TRD001910,KRAKEN,DOGE,TRADER0118,3483.79,2026-08-01T11:24:30
TRD001911,COINBASE,BTC,TRADER0085,3192.79,2026-08-01T09:23:02
TRD001912,OKX,DOGE,TRADER0218,211368.55,2026-08-01T10:41:55
TRD001913,BYBIT,DOGE,TRADER0216,4474.04,2026-08-01T10:43:50
TRD001914,BINANCE,BTC,TRADER0129,3556.29,2026-08-01T13:34:50
TRD001915,OKX,BTC,TRADER0031,156121.31,2026-08-01T09:27:31
TRD001916,COINBASE,XRP,TRADER0082,3248.12,2026-08-01T10:15:45
TRD001917,KRAKEN,BTC,TRADER0116,210487.15,2026-08-01T09:07:25
TRD001918,OKX,ETH,TRADER0106,,2026-08-01T08:05:52
TRD001919,BINANCE,DOGE,TRADER0160,408663.21,2026-08-01T10:06:48
TRD001920,BYBIT,SOL,TRADER0064,2729.23,2026-08-01T08:38:26
TRD001921,KRAKEN,SOL,TRADER0021,1938.43,2026-08-01T13:42:22
TRD001922,BYBIT,XRP,TRADER0300,383904.27,2026-08-01T10:38:58
TRD001923,COINBASE,DOGE,TRADER0053,392703.72,2026-08-01T10:11:46
TRD001924,BYBIT,XRP,TRADER0216,142076.04,2026-08-01T10:30:39
TRD001925,KRAKEN,DOGE,TRADER0169,434518.5,2026-08-01T08:45:22
TRD001926,BINANCE,BTC,TRADER0249,297990.43,2026-08-01T10:25:08
TRD001927,BINANCE,XRP,TRADER0288,326248.03,2026-08-01T08:22:59
TRD001928,OKX,BTC,TRADER0051,2899.35,2026-08-01T11:16:59
TRD001929,OKX,DOGE,TRADER0216,4085.65,2026-08-01T11:09:40
TRD001930,BYBIT,XRP,TRADER0294,114910.5,2026-08-01T13:43:02
TRD001931,BYBIT,BTC,TRADER0111,109657.77,2026-08-01T08:53:57
TRD001932,KRAKEN,XRP,TRADER0015,439772.03,2026-08-01T11:15:50
TRD001933,KRAKEN,SOL,TRADER0128,413483.92,2026-08-01T12:10:14
TRD001934,KRAKEN,ETH,TRADER0108,445393.16,2026-08-01T11:39:10
TRD001935,KRAKEN,ETH,TRADER0256,4290.4,2026-08-01T10:52:52
TRD001936,KRAKEN,BTC,TRADER0047,225169.74,2026-08-01T13:49:14
TRD001937,COINBASE,XRP,TRADER0104,382958.43,2026-08-01T11:04:02
TRD001938,BYBIT,SOL,TRADER0082,4798.58,2026-08-01T09:43:39
TRD001939,OKX,SOL,TRADER0260,3516.13,2026-08-01T11:37:20
TRD001940,OKX,BTC,TRADER0102,384666.23,2026-08-01T10:23:50
TRD001941,COINBASE,SOL,TRADER0273,153212.91,2026-08-01T08:56:35
TRD001942,KRAKEN,DOGE,TRADER0292,4855.19,2026-08-01T12:01:41
TRD001943,BINANCE,ETH,TRADER0281,817.31,2026-08-01T12:30:03
TRD001944,COINBASE,ETH,TRADER0126,4381.92,2026-08-01T09:19:23
TRD001945,BINANCE,SOL,TRADER0125,443012.54,2026-08-01T11:59:43
TRD001946,BYBIT,DOGE,TRADER0283,4991.94,2026-08-01T12:43:12
TRD001947,OKX,XRP,TRADER0295,491652.43,2026-08-01T11:18:46
TRD001948,KRAKEN,XRP,TRADER0190,1854.35,2026-08-01T10:54:50
TRD001949,OKX,SOL,TRADER0040,4792.55,2026-08-01T12:53:58
TRD001950,OKX,ETH,TRADER0050,413687.44,2026-08-01T12:52:22
TRD001951,KRAKEN,BTC,TRADER0117,3614.53,2026-08-01T12:14:06
TRD001952,KRAKEN,DOGE,TRADER0028,275148.38,2026-08-01T08:35:18
TRD001953,COINBASE,BTC,TRADER0287,360111.03,2026-08-01T12:20:18
TRD001954,COINBASE,BTC,TRADER0182,387547.52,2026-08-01T08:15:03
TRD001955,OKX,XRP,TRADER0221,477099.26,2026-08-01T09:57:31
TRD001956,BYBIT,SOL,TRADER0276,3501.17,2026-08-01T13:11:13
TRD001957,OKX,XRP,TRADER0074,492071.42,2026-08-01T08:03:42
TRD001958,OKX,BTC,TRADER0184,2957.87,2026-08-01T13:35:14
TRD001959,BINANCE,DOGE,TRADER0212,3665.38,2026-08-01T13:28:30
TRD001960,COINBASE,ETH,TRADER0016,3264.56,2026-08-01T11:01:12
TRD001961,BINANCE,BTC,TRADER0207,479611.96,2026-08-01T11:42:35
TRD001962,BYBIT,XRP,TRADER0071,173195.84,2026-08-01T11:13:57
TRD001963,COINBASE,XRP,TRADER0130,173826.55,2026-08-01T09:49:33
TRD001964,COINBASE,SOL,TRADER0042,400726.15,2026-08-01T08:11:08
TRD001965,OKX,BTC,TRADER0286,342.77,2026-08-01T08:00:56
TRD001966,OKX,BTC,TRADER0003,222505.55,2026-08-01T08:37:53
TRD001967,COINBASE,ETH,TRADER0256,187349.54,2026-08-01T08:52:57
TRD001968,COINBASE,DOGE,TRADER0192,2891.23,2026-08-01T12:37:04
TRD001969,COINBASE,XRP,TRADER0016,3129.31,2026-08-01T10:50:12
TRD001970,KRAKEN,BTC,TRADER0179,3431.01,2026-08-01T08:54:27
TRD001971,BYBIT,ETH,TRADER0080,467999.66,2026-08-01T13:59:37
TRD001972,OKX,XRP,TRADER0230,4722.85,2026-08-01T11:04:46
TRD001973,COINBASE,SOL,TRADER0073,1235.28,2026-08-01T11:40:47
TRD001974,BINANCE,SOL,TRADER0031,4587.22,2026-08-01T12:43:54
TRD001975,BINANCE,SOL,TRADER0270,380882.36,2026-08-01T12:58:23
TRD001976,COINBASE,SOL,TRADER0165,405409.04,2026-08-01T13:42:03
TRD001977,BYBIT,XRP,TRADER0223,296186.14,2026-08-01T08:56:58
TRD001978,KRAKEN,DOGE,TRADER0248,222359.03,2026-08-01T08:30:06
TRD001979,OKX,BTC,TRADER0097,4736.56,2026-08-01T13:50:02
TRD001980,KRAKEN,BTC,TRADER0274,486707.28,2026-08-01T09:42:48
TRD001981,KRAKEN,DOGE,TRADER0027,373666.15,2026-08-01T12:37:38
TRD001982,OKX,ETH,TRADER0261,1885.58,2026-08-01T08:53:52
TRD001983,BYBIT,ETH,TRADER0114,3576.43,2026-08-01T12:30:29
TRD001984,COINBASE,DOGE,TRADER0008,273.91,2026-08-01T10:38:37
TRD001985,BINANCE,ETH,TRADER0170,4922.79,2026-08-01T11:23:02
TRD001986,BYBIT,BTC,TRADER0080,198469.27,2026-08-01T11:50:55
TRD001987,OKX,SOL,TRADER0105,361334.54,2026-08-01T11:43:28
TRD001988,BINANCE,XRP,TRADER0212,1916.8,2026-08-01T12:26:37
TRD001989,KRAKEN,DOGE,TRADER0006,258187.39,2026-08-01T09:10:23
TRD001990,COINBASE,BTC,TRADER0059,460886.86,2026-08-01T08:36:19
TRD001991,COINBASE,DOGE,TRADER0168,396037.18,2026-08-01T10:35:32
TRD001992,OKX,SOL,TRADER0146,4284.77,2026-08-01T11:35:40
TRD001993,COINBASE,BTC,TRADER0285,4239.95,2026-08-01T12:16:06
TRD001994,BYBIT,BTC,TRADER0058,1181.79,2026-08-01T08:45:39
TRD001995,BINANCE,ETH,TRADER0224,3095.84,2026-08-01T12:01:24
TRD001996,OKX,BTC,TRADER0258,3845.61,2026-08-01T10:53:37
TRD001997,BINANCE,DOGE,TRADER0008,236539.0,2026-08-01T09:35:51
TRD001998,KRAKEN,XRP,TRADER0103,122571.26,2026-08-01T09:23:36
TRD001999,KRAKEN,DOGE,TRADER0033,350885.45,2026-08-01T13:59:21
